name,street,city,state,zip,type,facility_type,specialty,link,msa_name,msa_code,msa_population,msa_median_household_income,pct_under_18,pct_18_34,pct_35_54,pct_55_64,pct_65_plus,median_age,msa_total_population,age_mix_summary,age_mix_category,zip_total_population,zip_population_density,zip_median_household_income,zip_median_home_value,zip_population_growth_rate,zip_under_5,zip_age_5_17,zip_age_18_24,zip_age_25_34,zip_age_35_44,zip_age_45_54,zip_age_55_64,zip_age_65_74,zip_age_75_84,zip_age_85_plus,zip_pct_under_5,zip_pct_age_5_17,zip_pct_age_18_24,zip_pct_age_25_34,zip_pct_age_35_44,zip_pct_age_45_54,zip_pct_age_55_64,zip_pct_age_65_74,zip_pct_age_75_84,zip_pct_age_85_plus,zip_growth_under_18,zip_growth_18_34,zip_growth_35_54,zip_growth_55_64,zip_growth_65_plus,attractiveness_score,attractiveness_category,attractiveness_color,density_score,growth_score,senior_score,income_score,young_family_score,senior_population_pct,young_family_pct,lat,lon,"discharges (inpatient volume, 2023)",patient_days (2023),cmi (12/2023)
SSM Health Bone & Joint | OSOI | Midtown,"1110 N. Lee Ave., Suite 200",Oklahoma City,OK,73103,,Clinic (or Outpatient Clinic),,https://www.ssmhealth.com/locations/location-details/bone-joint-midtown,"Oklahoma City, OK Metropolitan Statistical Area",36420.0,4701.309,91131.0,24.1,20.8,25.3,15.2,14.6,36.9,1400000.0,"Under 18: 24.1%, 18-34: 20.8%, 35-54: 25.3%, 55-64: 15.2%, 65+: 14.6%",Balanced Age Mix,290.0,6.444444444444445,53909.0,220731.0,1.257303124959409,13.0,41.0,18.0,37.0,34.0,37.0,34.0,31.0,22.0,16.0,4.482758620689655,14.13793103448276,6.206896551724138,12.758620689655173,11.724137931034482,12.758620689655173,11.724137931034482,10.689655172413794,7.586206896551724,5.517241379310345,1.0058424999675275,1.5087637499512911,1.1315728124634683,1.3830334374553503,1.885954687439114,54.09985835694051,Medium,#2ca02c,8.427762039660056,81.86968838526913,115.50991501416428,29.05807365439093,9.29886685552408,23.79310344827586,18.620689655172413,35.4729886,-97.5170536,,,
SSM Health Cancer Care,"3525 N.W. 56th St., Suite 100D",Oklahoma City,OK,73112,,Emergency Department (ED) / Urgent Care,Oncology-Medical,https://www.ssmhealth.com/locations/location-details/cancer-specialists-oklahoma-city,"Oklahoma City, OK Metropolitan Statistical Area",36420.0,33713.232,91131.0,24.1,20.8,25.3,15.2,14.6,36.9,1400000.0,"Under 18: 24.1%, 18-34: 20.8%, 35-54: 25.3%, 55-64: 15.2%, 65+: 14.6%",Balanced Age Mix,1894.0,42.08888888888889,49541.0,193586.0,1.2204533474418793,90.0,272.0,119.0,246.0,227.0,246.0,227.0,204.0,147.0,106.0,4.7518479408658925,14.361140443505809,6.282998944033791,12.988384371700109,11.985216473072862,12.988384371700109,11.985216473072862,10.770855332629356,7.761351636747624,5.59662090813094,0.9763626779535036,1.464544016930255,1.0984080126976914,1.3424986821860674,1.830680021162819,66.32188385269122,High,#ff7f0e,43.23654390934844,81.48016997167139,138.66147308781868,11.225212464589235,23.063031161473088,24.12882787750792,19.1129883843717,35.4729886,-97.5170536,,,
SSM Health Breast Care,"535 N.W. Ninth St., Suite 100",Oklahoma City,OK,73102,,Imaging Center / Radiology,Mammography,https://www.ssmhealth.com/locations/location-details/breast-care-nw-9th-street-okc,"Oklahoma City, OK Metropolitan Statistical Area",36420.0,4203.395,91131.0,24.1,20.8,25.3,15.2,14.6,36.9,1400000.0,"Under 18: 24.1%, 18-34: 20.8%, 35-54: 25.3%, 55-64: 15.2%, 65+: 14.6%",Balanced Age Mix,199.0,4.422222222222223,62008.0,249444.0,1.408659003713485,9.0,28.0,12.0,25.0,23.0,25.0,23.0,21.0,15.0,11.0,4.522613065326634,14.07035175879397,6.030150753768844,12.562814070351758,11.55778894472362,12.562814070351758,11.55778894472362,10.552763819095476,7.537688442211055,5.527638190954774,1.126927202970788,1.690390804456182,1.2677931033421366,1.5495249040848336,2.1129885055702275,61.18413597733711,High,#ff7f0e,5.382436260623229,95.9985835694051,111.44475920679884,60.80382436260624,6.168555240793201,23.618090452261303,18.592964824120603,35.4729886,-97.5170536,,,
SSM Health Medical Group,"535 N.W. Ninth St., Suite 220",Oklahoma City,OK,73102,,Imaging Center / Radiology,Ultrasound,https://www.getcare.ssmhealth.com/locations/location-details/st-anthony-physicians-group-midtown-womens-center?specialty=Ultrasound,"Oklahoma City, OK Metropolitan Statistical Area",36420.0,4203.395,91131.0,24.1,20.8,25.3,15.2,14.6,36.9,1400000.0,"Under 18: 24.1%, 18-34: 20.8%, 35-54: 25.3%, 55-64: 15.2%, 65+: 14.6%",Balanced Age Mix,199.0,4.422222222222223,62008.0,249444.0,1.408659003713485,9.0,28.0,12.0,25.0,23.0,25.0,23.0,21.0,15.0,11.0,4.522613065326634,14.07035175879397,6.030150753768844,12.562814070351758,11.55778894472362,12.562814070351758,11.55778894472362,10.552763819095476,7.537688442211055,5.527638190954774,1.126927202970788,1.690390804456182,1.2677931033421366,1.5495249040848336,2.1129885055702275,61.18413597733711,High,#ff7f0e,5.382436260623229,95.9985835694051,111.44475920679884,60.80382436260624,6.168555240793201,23.618090452261303,18.592964824120603,35.4729886,-97.5170536,,,
SSM Health Medical Group,"535 N.W. Ninth St., Suite 305",Oklahoma City,OK,73102,,Clinic (or Outpatient Clinic),Audiology,https://www.ssmhealth.com/locations/location-details/st-anthony-physicians-group-audiology,"Oklahoma City, OK Metropolitan Statistical Area",36420.0,4203.395,91131.0,24.1,20.8,25.3,15.2,14.6,36.9,1400000.0,"Under 18: 24.1%, 18-34: 20.8%, 35-54: 25.3%, 55-64: 15.2%, 65+: 14.6%",Balanced Age Mix,199.0,4.422222222222223,62008.0,249444.0,1.408659003713485,9.0,28.0,12.0,25.0,23.0,25.0,23.0,21.0,15.0,11.0,4.522613065326634,14.07035175879397,6.030150753768844,12.562814070351758,11.55778894472362,12.562814070351758,11.55778894472362,10.552763819095476,7.537688442211055,5.527638190954774,1.126927202970788,1.690390804456182,1.2677931033421366,1.5495249040848336,2.1129885055702275,61.18413597733711,High,#ff7f0e,5.382436260623229,95.9985835694051,111.44475920679884,60.80382436260624,6.168555240793201,23.618090452261303,18.592964824120603,35.4729886,-97.5170536,,,
Crohn's & Colitis Center at SSM Health St. Anthony Digestive Care,"535 N.W. Ninth St., Suite 205",Oklahoma City,OK,73102,,Emergency Department (ED) / Urgent Care,Gastroenterology,https://www.ssmhealth.com/locations/location-details/medical-group-535-ninth-street,"Oklahoma City, OK Metropolitan Statistical Area",36420.0,4203.395,91131.0,24.1,20.8,25.3,15.2,14.6,36.9,1400000.0,"Under 18: 24.1%, 18-34: 20.8%, 35-54: 25.3%, 55-64: 15.2%, 65+: 14.6%",Balanced Age Mix,199.0,4.422222222222223,62008.0,249444.0,1.408659003713485,9.0,28.0,12.0,25.0,23.0,25.0,23.0,21.0,15.0,11.0,4.522613065326634,14.07035175879397,6.030150753768844,12.562814070351758,11.55778894472362,12.562814070351758,11.55778894472362,10.552763819095476,7.537688442211055,5.527638190954774,1.126927202970788,1.690390804456182,1.2677931033421366,1.5495249040848336,2.1129885055702275,61.18413597733711,High,#ff7f0e,5.382436260623229,95.9985835694051,111.44475920679884,60.80382436260624,6.168555240793201,23.618090452261303,18.592964824120603,35.4729886,-97.5170536,,,
SSM Health Medical Group,"535 N.W. Ninth St., Suite 305",Oklahoma City,OK,73102,,Clinic (or Outpatient Clinic),ENT-Otolaryngology,https://www.ssmhealth.com/locations/location-details/otolaryngology-midtown-oklahoma-city,"Oklahoma City, OK Metropolitan Statistical Area",36420.0,4203.395,91131.0,24.1,20.8,25.3,15.2,14.6,36.9,1400000.0,"Under 18: 24.1%, 18-34: 20.8%, 35-54: 25.3%, 55-64: 15.2%, 65+: 14.6%",Balanced Age Mix,199.0,4.422222222222223,62008.0,249444.0,1.408659003713485,9.0,28.0,12.0,25.0,23.0,25.0,23.0,21.0,15.0,11.0,4.522613065326634,14.07035175879397,6.030150753768844,12.562814070351758,11.55778894472362,12.562814070351758,11.55778894472362,10.552763819095476,7.537688442211055,5.527638190954774,1.126927202970788,1.690390804456182,1.2677931033421366,1.5495249040848336,2.1129885055702275,61.18413597733711,High,#ff7f0e,5.382436260623229,95.9985835694051,111.44475920679884,60.80382436260624,6.168555240793201,23.618090452261303,18.592964824120603,35.4729886,-97.5170536,,,
SSM Health Medical Group,"535 N.W. Ninth St., Suite 300",Oklahoma City,OK,73102,,Clinic (or Outpatient Clinic),ENT-Otolaryngology,https://www.ssmhealth.com/locations/location-details/st-anthony-physicians-group-ent,"Oklahoma City, OK Metropolitan Statistical Area",36420.0,4203.395,91131.0,24.1,20.8,25.3,15.2,14.6,36.9,1400000.0,"Under 18: 24.1%, 18-34: 20.8%, 35-54: 25.3%, 55-64: 15.2%, 65+: 14.6%",Balanced Age Mix,199.0,4.422222222222223,62008.0,249444.0,1.408659003713485,9.0,28.0,12.0,25.0,23.0,25.0,23.0,21.0,15.0,11.0,4.522613065326634,14.07035175879397,6.030150753768844,12.562814070351758,11.55778894472362,12.562814070351758,11.55778894472362,10.552763819095476,7.537688442211055,5.527638190954774,1.126927202970788,1.690390804456182,1.2677931033421366,1.5495249040848336,2.1129885055702275,61.18413597733711,High,#ff7f0e,5.382436260623229,95.9985835694051,111.44475920679884,60.80382436260624,6.168555240793201,23.618090452261303,18.592964824120603,35.4729886,-97.5170536,,,
SSM Health St. Anthony Digestive Care,535 N.W. Ninth St.,Oklahoma City,OK,73102,,Clinic (or Outpatient Clinic),Gastroenterology,https://www.ssmhealth.com/locations/location-details/gastroenterology-535-ninth-street,"Oklahoma City, OK Metropolitan Statistical Area",36420.0,4203.395,91131.0,24.1,20.8,25.3,15.2,14.6,36.9,1400000.0,"Under 18: 24.1%, 18-34: 20.8%, 35-54: 25.3%, 55-64: 15.2%, 65+: 14.6%",Balanced Age Mix,199.0,4.422222222222223,62008.0,249444.0,1.408659003713485,9.0,28.0,12.0,25.0,23.0,25.0,23.0,21.0,15.0,11.0,4.522613065326634,14.07035175879397,6.030150753768844,12.562814070351758,11.55778894472362,12.562814070351758,11.55778894472362,10.552763819095476,7.537688442211055,5.527638190954774,1.126927202970788,1.690390804456182,1.2677931033421366,1.5495249040848336,2.1129885055702275,61.18413597733711,High,#ff7f0e,5.382436260623229,95.9985835694051,111.44475920679884,60.80382436260624,6.168555240793201,23.618090452261303,18.592964824120603,35.4729886,-97.5170536,,,
SSM Health Cancer Care,"1011 N. Dewey Ave., Suite 300",Oklahoma City,OK,73102,,Emergency Department (ED) / Urgent Care,Oncology-Medical,https://www.ssmhealth.com/locations/location-details/st-anthony-physicians-group-hematology-oncology,"Oklahoma City, OK Metropolitan Statistical Area",36420.0,4203.395,91131.0,24.1,20.8,25.3,15.2,14.6,36.9,1400000.0,"Under 18: 24.1%, 18-34: 20.8%, 35-54: 25.3%, 55-64: 15.2%, 65+: 14.6%",Balanced Age Mix,199.0,4.422222222222223,62008.0,249444.0,1.408659003713485,9.0,28.0,12.0,25.0,23.0,25.0,23.0,21.0,15.0,11.0,4.522613065326634,14.07035175879397,6.030150753768844,12.562814070351758,11.55778894472362,12.562814070351758,11.55778894472362,10.552763819095476,7.537688442211055,5.527638190954774,1.126927202970788,1.690390804456182,1.2677931033421366,1.5495249040848336,2.1129885055702275,61.18413597733711,High,#ff7f0e,5.382436260623229,95.9985835694051,111.44475920679884,60.80382436260624,6.168555240793201,23.618090452261303,18.592964824120603,35.4729886,-97.5170536,,,
Frank C. Love Cancer Institute,1000 N. Lee Ave.,Oklahoma City,OK,73102,,Emergency Department (ED) / Urgent Care,,https://www.ssmhealth.com/locations/location-details/frank-c-love-cancer-center,"Oklahoma City, OK Metropolitan Statistical Area",36420.0,4203.395,91131.0,24.1,20.8,25.3,15.2,14.6,36.9,1400000.0,"Under 18: 24.1%, 18-34: 20.8%, 35-54: 25.3%, 55-64: 15.2%, 65+: 14.6%",Balanced Age Mix,199.0,4.422222222222223,62008.0,249444.0,1.408659003713485,9.0,28.0,12.0,25.0,23.0,25.0,23.0,21.0,15.0,11.0,4.522613065326634,14.07035175879397,6.030150753768844,12.562814070351758,11.55778894472362,12.562814070351758,11.55778894472362,10.552763819095476,7.537688442211055,5.527638190954774,1.126927202970788,1.690390804456182,1.2677931033421366,1.5495249040848336,2.1129885055702275,61.18413597733711,High,#ff7f0e,5.382436260623229,95.9985835694051,111.44475920679884,60.80382436260624,6.168555240793201,23.618090452261303,18.592964824120603,35.4729886,-97.5170536,,,
SSM Health Medical Group,"608 N.W. Ninth St., Suite 6000",Oklahoma City,OK,73102,,Clinic (or Outpatient Clinic),,https://www.ssmhealth.com/locations/location-details/urology-oklahoma-city,"Oklahoma City, OK Metropolitan Statistical Area",36420.0,4203.395,91131.0,24.1,20.8,25.3,15.2,14.6,36.9,1400000.0,"Under 18: 24.1%, 18-34: 20.8%, 35-54: 25.3%, 55-64: 15.2%, 65+: 14.6%",Balanced Age Mix,199.0,4.422222222222223,62008.0,249444.0,1.408659003713485,9.0,28.0,12.0,25.0,23.0,25.0,23.0,21.0,15.0,11.0,4.522613065326634,14.07035175879397,6.030150753768844,12.562814070351758,11.55778894472362,12.562814070351758,11.55778894472362,10.552763819095476,7.537688442211055,5.527638190954774,1.126927202970788,1.690390804456182,1.2677931033421366,1.5495249040848336,2.1129885055702275,61.18413597733711,High,#ff7f0e,5.382436260623229,95.9985835694051,111.44475920679884,60.80382436260624,6.168555240793201,23.618090452261303,18.592964824120603,35.4729886,-97.5170536,,,
SSM Health Medical Group,"608 N.W. Ninth St., Suite 3110",Oklahoma City,OK,73102,,Clinic (or Outpatient Clinic),,https://www.ssmhealth.com/locations/location-details/podiatry-oklahoma-city-ok,"Oklahoma City, OK Metropolitan Statistical Area",36420.0,4203.395,91131.0,24.1,20.8,25.3,15.2,14.6,36.9,1400000.0,"Under 18: 24.1%, 18-34: 20.8%, 35-54: 25.3%, 55-64: 15.2%, 65+: 14.6%",Balanced Age Mix,199.0,4.422222222222223,62008.0,249444.0,1.408659003713485,9.0,28.0,12.0,25.0,23.0,25.0,23.0,21.0,15.0,11.0,4.522613065326634,14.07035175879397,6.030150753768844,12.562814070351758,11.55778894472362,12.562814070351758,11.55778894472362,10.552763819095476,7.537688442211055,5.527638190954774,1.126927202970788,1.690390804456182,1.2677931033421366,1.5495249040848336,2.1129885055702275,61.18413597733711,High,#ff7f0e,5.382436260623229,95.9985835694051,111.44475920679884,60.80382436260624,6.168555240793201,23.618090452261303,18.592964824120603,35.4729886,-97.5170536,,,
SSM Health Medical Group,"608 N.W. Ninth St., Suite 4210",Oklahoma City,OK,73102,,Clinic (or Outpatient Clinic),Family Medicine,https://www.getcare.ssmhealth.com/locations/location-details/st-anthony-physicians-group-family-medicine-midtown?specialty=Family%20Medicine,"Oklahoma City, OK Metropolitan Statistical Area",36420.0,4203.395,91131.0,24.1,20.8,25.3,15.2,14.6,36.9,1400000.0,"Under 18: 24.1%, 18-34: 20.8%, 35-54: 25.3%, 55-64: 15.2%, 65+: 14.6%",Balanced Age Mix,199.0,4.422222222222223,62008.0,249444.0,1.408659003713485,9.0,28.0,12.0,25.0,23.0,25.0,23.0,21.0,15.0,11.0,4.522613065326634,14.07035175879397,6.030150753768844,12.562814070351758,11.55778894472362,12.562814070351758,11.55778894472362,10.552763819095476,7.537688442211055,5.527638190954774,1.126927202970788,1.690390804456182,1.2677931033421366,1.5495249040848336,2.1129885055702275,61.18413597733711,High,#ff7f0e,5.382436260623229,95.9985835694051,111.44475920679884,60.80382436260624,6.168555240793201,23.618090452261303,18.592964824120603,35.4729886,-97.5170536,,,
SSM Health Medical Group,"608 N.W. Ninth St., Suite 5100",Oklahoma City,OK,73102,,Clinic (or Outpatient Clinic),,https://www.ssmhealth.com/locations/location-details/st-anthony-physicians-group-pulmonary-medicine,"Oklahoma City, OK Metropolitan Statistical Area",36420.0,4203.395,91131.0,24.1,20.8,25.3,15.2,14.6,36.9,1400000.0,"Under 18: 24.1%, 18-34: 20.8%, 35-54: 25.3%, 55-64: 15.2%, 65+: 14.6%",Balanced Age Mix,199.0,4.422222222222223,62008.0,249444.0,1.408659003713485,9.0,28.0,12.0,25.0,23.0,25.0,23.0,21.0,15.0,11.0,4.522613065326634,14.07035175879397,6.030150753768844,12.562814070351758,11.55778894472362,12.562814070351758,11.55778894472362,10.552763819095476,7.537688442211055,5.527638190954774,1.126927202970788,1.690390804456182,1.2677931033421366,1.5495249040848336,2.1129885055702275,61.18413597733711,High,#ff7f0e,5.382436260623229,95.9985835694051,111.44475920679884,60.80382436260624,6.168555240793201,23.618090452261303,18.592964824120603,35.4729886,-97.5170536,,,
SSM Health Saints Heart,"608 N.W. Ninth St., Suite 6105",Oklahoma City,OK,73102,,Clinic (or Outpatient Clinic),,https://www.ssmhealth.com/locations/location-details/st-anthony-physicians-group-cardiovascular-disease,"Oklahoma City, OK Metropolitan Statistical Area",36420.0,4203.395,91131.0,24.1,20.8,25.3,15.2,14.6,36.9,1400000.0,"Under 18: 24.1%, 18-34: 20.8%, 35-54: 25.3%, 55-64: 15.2%, 65+: 14.6%",Balanced Age Mix,199.0,4.422222222222223,62008.0,249444.0,1.408659003713485,9.0,28.0,12.0,25.0,23.0,25.0,23.0,21.0,15.0,11.0,4.522613065326634,14.07035175879397,6.030150753768844,12.562814070351758,11.55778894472362,12.562814070351758,11.55778894472362,10.552763819095476,7.537688442211055,5.527638190954774,1.126927202970788,1.690390804456182,1.2677931033421366,1.5495249040848336,2.1129885055702275,61.18413597733711,High,#ff7f0e,5.382436260623229,95.9985835694051,111.44475920679884,60.80382436260624,6.168555240793201,23.618090452261303,18.592964824120603,35.4729886,-97.5170536,,,
SSM Health Saints Heart,"608 N.W. Ninth St., Suite 2200",Oklahoma City,OK,73102,,Clinic (or Outpatient Clinic),Cardiology,https://www.ssmhealth.com/locations/location-details/st-anthony-physicians-group-heart-vascular,"Oklahoma City, OK Metropolitan Statistical Area",36420.0,4203.395,91131.0,24.1,20.8,25.3,15.2,14.6,36.9,1400000.0,"Under 18: 24.1%, 18-34: 20.8%, 35-54: 25.3%, 55-64: 15.2%, 65+: 14.6%",Balanced Age Mix,199.0,4.422222222222223,62008.0,249444.0,1.408659003713485,9.0,28.0,12.0,25.0,23.0,25.0,23.0,21.0,15.0,11.0,4.522613065326634,14.07035175879397,6.030150753768844,12.562814070351758,11.55778894472362,12.562814070351758,11.55778894472362,10.552763819095476,7.537688442211055,5.527638190954774,1.126927202970788,1.690390804456182,1.2677931033421366,1.5495249040848336,2.1129885055702275,61.18413597733711,High,#ff7f0e,5.382436260623229,95.9985835694051,111.44475920679884,60.80382436260624,6.168555240793201,23.618090452261303,18.592964824120603,35.4729886,-97.5170536,,,
SSM Health Medical Group,"608 N.W. Ninth St., Suite 3206",Oklahoma City,OK,73102,,Surgery Center (or Ambulatory Surgery Center – ASC),Surgery,https://www.ssmhealth.com/locations/location-details/st-anthony-physicians-group-general-surgery,"Oklahoma City, OK Metropolitan Statistical Area",36420.0,4203.395,91131.0,24.1,20.8,25.3,15.2,14.6,36.9,1400000.0,"Under 18: 24.1%, 18-34: 20.8%, 35-54: 25.3%, 55-64: 15.2%, 65+: 14.6%",Balanced Age Mix,199.0,4.422222222222223,62008.0,249444.0,1.408659003713485,9.0,28.0,12.0,25.0,23.0,25.0,23.0,21.0,15.0,11.0,4.522613065326634,14.07035175879397,6.030150753768844,12.562814070351758,11.55778894472362,12.562814070351758,11.55778894472362,10.552763819095476,7.537688442211055,5.527638190954774,1.126927202970788,1.690390804456182,1.2677931033421366,1.5495249040848336,2.1129885055702275,61.18413597733711,High,#ff7f0e,5.382436260623229,95.9985835694051,111.44475920679884,60.80382436260624,6.168555240793201,23.618090452261303,18.592964824120603,35.4729886,-97.5170536,,,
SSM Health Medical Group,"608 N.W. Ninth St., Suite 6200",Oklahoma City,OK,73102,,Surgery Center (or Ambulatory Surgery Center – ASC),Surgery-General,https://www.ssmhealth.com/locations/location-details/general-surgery-suite-6200,"Oklahoma City, OK Metropolitan Statistical Area",36420.0,4203.395,91131.0,24.1,20.8,25.3,15.2,14.6,36.9,1400000.0,"Under 18: 24.1%, 18-34: 20.8%, 35-54: 25.3%, 55-64: 15.2%, 65+: 14.6%",Balanced Age Mix,199.0,4.422222222222223,62008.0,249444.0,1.408659003713485,9.0,28.0,12.0,25.0,23.0,25.0,23.0,21.0,15.0,11.0,4.522613065326634,14.07035175879397,6.030150753768844,12.562814070351758,11.55778894472362,12.562814070351758,11.55778894472362,10.552763819095476,7.537688442211055,5.527638190954774,1.126927202970788,1.690390804456182,1.2677931033421366,1.5495249040848336,2.1129885055702275,61.18413597733711,High,#ff7f0e,5.382436260623229,95.9985835694051,111.44475920679884,60.80382436260624,6.168555240793201,23.618090452261303,18.592964824120603,35.4729886,-97.5170536,,,
SSM Health Pharmacy,"608 N.W. Ninth St., Suite 3200",Oklahoma City,OK,73102,,Pharmacy,Pharmacy,https://www.ssmhealth.com/locations/location-details/st-anthony-midtown-pharmacy,"Oklahoma City, OK Metropolitan Statistical Area",36420.0,4203.395,91131.0,24.1,20.8,25.3,15.2,14.6,36.9,1400000.0,"Under 18: 24.1%, 18-34: 20.8%, 35-54: 25.3%, 55-64: 15.2%, 65+: 14.6%",Balanced Age Mix,199.0,4.422222222222223,62008.0,249444.0,1.408659003713485,9.0,28.0,12.0,25.0,23.0,25.0,23.0,21.0,15.0,11.0,4.522613065326634,14.07035175879397,6.030150753768844,12.562814070351758,11.55778894472362,12.562814070351758,11.55778894472362,10.552763819095476,7.537688442211055,5.527638190954774,1.126927202970788,1.690390804456182,1.2677931033421366,1.5495249040848336,2.1129885055702275,61.18413597733711,High,#ff7f0e,5.382436260623229,95.9985835694051,111.44475920679884,60.80382436260624,6.168555240793201,23.618090452261303,18.592964824120603,35.4729886,-97.5170536,,,
SSM Health Medical Group,"608 N.W. Ninth St., Suite 4106",Oklahoma City,OK,73102,,Clinic (or Outpatient Clinic),,https://www.ssmhealth.com/locations/location-details/st-anthony-physicians-group-midtown-renal-care,"Oklahoma City, OK Metropolitan Statistical Area",36420.0,4203.395,91131.0,24.1,20.8,25.3,15.2,14.6,36.9,1400000.0,"Under 18: 24.1%, 18-34: 20.8%, 35-54: 25.3%, 55-64: 15.2%, 65+: 14.6%",Balanced Age Mix,199.0,4.422222222222223,62008.0,249444.0,1.408659003713485,9.0,28.0,12.0,25.0,23.0,25.0,23.0,21.0,15.0,11.0,4.522613065326634,14.07035175879397,6.030150753768844,12.562814070351758,11.55778894472362,12.562814070351758,11.55778894472362,10.552763819095476,7.537688442211055,5.527638190954774,1.126927202970788,1.690390804456182,1.2677931033421366,1.5495249040848336,2.1129885055702275,61.18413597733711,High,#ff7f0e,5.382436260623229,95.9985835694051,111.44475920679884,60.80382436260624,6.168555240793201,23.618090452261303,18.592964824120603,35.4729886,-97.5170536,,,
